ionosphere,1732,0.1,1.5,1,0,261,21,201,43,3577,99,0.6623565631122306,SATISFIABLE,0.36192,900.01358,900.46539,OPTIMUM,0.42974,11.29355,12.01140,11.23335,923.7101399999999
ionosphere,1732,0.1,1.75,1,0,309,23,254,28,3577,99,0.7325562023233154,SATISFIABLE,0.36413,900.01603,900.47025,OPTIMUM,0.44084,3.04454,3.76673,11.03630,915.27328
ionosphere,1732,0.1,2.0,1,0,353,30,281,38,3577,99,0.7516711906980513,SATISFIABLE,0.37685,900.01303,900.47960,OPTIMUM,0.43331,10.53855,11.26299,8.44165,920.1842399999999
iris,1732,0.1,0.1,1,0,4,0,11,0,755,36,0.8857921001989628,OPTIMUM,0.05558,0.10028,0.17220,OPTIMUM,0.06540,0.10945,0.81420,0.84273,1.82913
iris,1732,0.1,0.25,1,0,14,0,23,0,755,24,0.851456931395815,OPTIMUM,0.05526,0.05815,0.13029,OPTIMUM,0.06565,0.08745,0.61401,0.65774,1.40204
iris,1732,0.1,0.5,1,0,29,0,46,0,755,23,0.885665306122449,OPTIMUM,0.05462,0.07229,0.14817,OPTIMUM,0.09641,0.08009,0.44338,0.42306,1.01461
iris,1732,0.1,0.7,1,0,37,0,68,0,755,23,0.8857921001989628,OPTIMUM,0.05544,0.11154,0.18287,OPTIMUM,0.09609,0.08436,0.43477,0.40123,1.01887
iris,1732,0.1,1.0,1,0,54,0,96,0,755,15,0.885665306122449,OPTIMUM,0.05711,0.18421,0.25528,OPTIMUM,0.06587,0.10919,0.43688,0.42777,1.1199299999999999
iris,1732,0.1,1.0,1,1,54,0,96,0,854,23,0.9602666666666667,OPTIMUM,0.05711,0.18421,0.25528,OPTIMUM,0.06781,0.08959,0.39485,0.47324,1.12337
iris,1732,0.1,1.5,1,0,77,0,148,0,854,23,0.97993200471804,OPTIMUM,0.05576,0.07803,0.14794,OPTIMUM,0.06472,0.07449,0.36295,0.44736,0.9582499999999999
iris,1732,0.1,1.75,1,0,88,0,174,0,854,23,0.97993200471804,OPTIMUM,0.05875,0.07860,0.15496,OPTIMUM,0.06546,0.08994,0.34115,0.36049,0.8566
iris,1732,0.1,2.0,1,0,108,0,192,0,854,23,0.97993200471804,OPTIMUM,0.05593,0.06773,0.13713,OPTIMUM,0.06550,0.07925,0.28895,0.29204,0.7181200000000001
